,chinese_name,director,episode,movie_name,movie_time,ranking,score,score_num,summary,tv_time,week,month,day,year
3675,鹡鸰女神,草川启造,14,セキレイ～Pure Engagement～,,3926.0,6.5,711.0,极乐院樱子创作的美少女动作漫画「鹡鸰女神」，根据其改编的TV动画于去年7月至9月播映。虽说动画已落幕颇长时间了，但真正的终幕还没降临，观众对第2季的制作也早了然于心。前不久，官方终于在正式发表第2季「鹡鸰女神～PureEngagement～」的制作消息。第2季将沿用第1季的制作班底和声优阵容，而播放时间尚未确定下来，预估快则2010年初、慢则拖到2010年夏了。在续集正式与大家见面之前，官方一如前作那般陆续放出有关新作的画面来缓冲FANS期盼的心情，,7/4/2010, ,7,4,2010
3676,小精灵灰豆,,26,小精灵灰豆,,3927.0,6.2,95.0,小精灵灰豆儿是一个长得很丑而心地却很善良的小妖精，立志要去掉身上的妖精影子，做一个真正的人。在神通广大又爱胡闹的八戒、大圣的帮助下，在海底龙宫打跑了祸害人间的大嘴怪；好心为一条龙画上眼睛，却把人家眼睛给占歪了；把红色鱼鳞物归原主；在弥勒佛那里练成了铁屁股的本事，勇敢地去补天—尽管小精灵灰豆儿受尽了委屈，但他还是想成为一个好人。,,,,,
3677,大成建设,新海诚,5,大成建設CM,,3929.0,6.2,104.0,,,,,,
3678,少年女仆,山本裕介,13,少年メイド,,3930.0,6.4,323.0,想要让他做新娘的男生（！？），NO.1！！,4/7/2016,星期四,4,7,2016
3679,女生爱女生,中西伸彰,13,かしまし 〜ガール・ミーツ・ガール〜,,3932.0,6.4,328.0,生来就有张女生脸的善良少年·大佛弹，是就读于鹿缟市立鹿缟高校的二年生。有一天弹在好朋友曾吕明日太和青梅竹马的来栖泊鼓励下，向单相思的对象安菜告白，却被一口拒绝了……。,1/11/2006,,1,11,2006
3680,紫音之王,川濑敏文,22,しおんの王,,3934.0,6.3,144.0,幼时遭遇双亲死于眼前的女主角紫音，因惊吓过度而失去了声音。幸存下来的她，被住在隔壁的将棋棋手的家庭领养。紫音唯一记得的就是凶手手拿将棋的样子，为了寻找杀害自己双亲的真凶，以看见罪犯手握棋子的手为起点，紫音踏上了将棋之路……,10/13/2007,,10,13,2007
3681,第二季,池添隆博,12,SHOW BY ROCK!!#,,3935.0,6.4,304.0,在希安离去后，维持着和平日常的MIDICITY。但，随着企图歼灭音乐并支配一切的“暗之女王”的出现，前所未有的最大危机正在逼近——,10/2/2016,星期日,10,2,2016
3682,柯南对基德对铁剑,山本泰一郎,1,名探偵コナン コナンvsキッドvsヤイバ 宝刀争奪大決戦!!,,3936.0,6.4,366.0,峰静香和佐也香母女拜托毛利小五郎保护家中的宝刀，原因是怪盗基德发出预告，将要盗取宝刀据为己有。听到谈话的少年侦探团自然不会错过这个大好机会，他们跟随小五郎和小兰来到峰家。在这里，他们遇见了蛮横的老婆婆、天真的剑客铁刃以及自信满满的风雷藏，当然还有峰家的奇怪宠物们。小五郎听信了雷藏的话，放心大胆地和剑十郎开怀畅饮起来。,,,,,
3683,数码兽宇宙,古贺豪,52,デジモンユニバース アプリモンスターズ,,3938.0,6.1,82.0,「数码怪兽（DigitalMonster）」通称「数码兽（Digimon）」系列以1997年发售的液晶玩具「数码怪兽」为原案，1999年开始放映电视动画《数码兽大冒险》，并一直持续发展并深受各年龄层的喜爱。继承其系谱的故事便是「数码兽系谱应用怪兽」。,10/1/2016,星期六,10,1,2016
3684,文豪野犬,五十岚卓哉,12,文豪ストレイドッグス,,3939.0,6.5,1745.0,被赶出孤儿院，濒临饿死的青年·中岛敦所遇到的奇怪男人们——。,4/6/2016,星期三,4,6,2016
3685,天使禁猎区,佐山圣子,3,天使禁猟区,,3941.0,6.3,205.0,在很久以前，创世神（作者的意图，似乎是说明她所描述的这个神就是犹太教和基督教的上帝）创造了这个世界，并且制造出作为作为自己助手的天使，让他们处于远远高于人类的地位。在《天使禁猎区》的故事发生前，神就与其居住的神塔一起消失了。代表天使中最高权力的长老会议为了不引起恐慌，向外界公布神为了准备与地狱进行新的天地大战而隐居起来了。,,,,,
3686,一拳超人,樱井亲良,12,ワンパンマン 第2期,,3942.0,6.5,2073.0,因兴趣而开始做英雄的男人，埼玉。,4/2/2019,星期二,4,2,2019
3687,平成警察,,6,へ〜せいポリスメン!!,,3943.0,6.2,117.0,据稻叶草平(稲葉そーへー)所著同名青年漫画改编，播送形式是网络动画。,4/11/2013,星期四,4,11,2013
3688,拳皇的另一天,橘正纪,4,The King of Fighters: Another Day,,3944.0,6.3,131.0,本作品是配合2004年发售大人气3D格斗对战电玩「拳皇极限冲击」的续篇，PS2版「拳皇极限冲击2」(KOFMAXIMUMIMAPCT2)而制作的短篇动画。而且更是由日本最高水准之一的株式会社PRODUTIONI.G的第9Studio(代表作:攻壳机动队S.A.C.)所制作!,12/2/2005,,12,2,2005
3689,闪电狗,,1,Bolt,,3945.0,6.3,186.0,闪电狗（Bolt）是迪士尼出品的第48部经典动画长片，也是其第四部3D动画电影。于2008年11月21日在美国首映。本片是由曾参与过花木兰与变身国王之制作的克里斯·威廉斯执导，并由约翰·嵯沃塔及麦莉·希拉等美国知名影星配音；故事讲述一只名为波特（Bolt）的白色德国牧羊犬因长期参与一电视节目的工作，以致角色上身，以为自己天生拥有超能力。另有同名电脑游戏版。,,,,,
3690,草裙舞女孩,浅尾芳宣,12,フライングベイビーズ,,3947.0,6.1,76.0,いわきの温泉街の中学に通う１年生のすずとクラスメイトのふみは、,1/10/2019,星期四,1,10,2019
3691,秋叶原之旅,池畠博史,13,AKIBA'S TRIP -THE ANIMATION-,,3949.0,6.5,1077.0,秋叶原——从菜鸟到老手通通接纳，有着深厚包容力的街道。,1/4/2017,星期三,1,4,2017
